Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10
0,1,9,1,16,20,21,27,3,2
0,0,0,0,0,0,20,20,30,30
3,3,6,10,12,2,27,31,3,3
4,4,4,4,4,18,26,28,4,4
1,2,5,6,3,21,27,27,5,3
4,6,9,11,14,2,17,31,3,3
1,5,8,10,13,1,26,30,3,3
3,4,5,7,10,15,3,25,25,3
1,1,9,14,1,19,24,29,1,1
1,1,1,2,10,12,24,29,1,19
1,2,3,4,10,12,17,31,17,3
1,2,3,4,10,12,17,31,17,3
1,2,3,4,10,12,17,31,17,3
0,0,0,0,10,18,21,24,27,0
3,4,5,6,11,16,0,25,30,0
0,0,0,0,0,40,10,10,30,10
1,7,0,0,12,16,29,32,1,2
0,0,0,0,15,15,15,25,30,0
1,1,6,11,11,11,26,26,4,3
1,1,10,10,9,18,6,16,27,2
2,3,3,7,10,14,18,21,18,4
2,4,6,8,11,13,15,17,20,4
6,8,11,14,17,20,24,0,0,0
1,1,1,2,2,3,5,10,35,40
7,7,15,15,15,16,16,3,3,3
3,4,5,11,19,25,26,1,3,3
5,7,10,2,16,23,2,2,30,3
0,0,0,5,12,13,16,22,32,0
2,3,3,3,3,12,14,26,31,3
3,5,7,9,11,2,26,31,3,3
5,4,4,2,10,15,27,26,3,4
2,4,8,10,13,1,26,30,3,3
3,4,4,4,4,4,1,1,35,40
1,2,2,3,10,15,20,31,13,3
4,5,7,8,10,2,27,31,3,3
2,3,3,8,18,20,20,20,3,3
0,1,10,10,14,18,20,16,10,1
3,5,7,10,11,2,25,31,3,3
5,4,25,20,3,15,10,9,5,4
2,3,5,0,10,15,20,25,17,3
0,0,1,15,15,15,25,25,2,2
3,4,8,9,12,2,26,31,2,3
0,0,0,5,10,18,20,20,25,2
7,8,10,15,15,20,25,0,0,0
2,6,2,2,15,16,20,33,2,2
2,11,2,2,12,12,20,33,3,3
0,0,1,11,11,16,26,31,2,2
1,1,3,12,16,3,27,31,3,3
2,2,11,13,2,25,2,37,2,4
0,0,0,0,5,5,0,30,30,30
1,2,2,7,10,20,20,30,7,1
3,3,3,3,7,12,17,22,27,3
4,6,8,8,8,3,24,33,3,3
1,11,13,14,15,16,1,27,1,1
1,1,3,9,18,23,22,19,1,3
1,3,6,2,3,21,26,31,3,4
4,6,9,14,18,21,25,1,1,1
2,5,8,10,13,1,26,31,2,2
2,5,8,10,13,1,26,31,2,2
0,18,18,1,1,1,1,20,20,20
4,7,11,14,18,21,25,0,0,0
4,4,5,7,10,12,21,31,3,3
1,1,7,9,11,6,28,32,2,3
2,3,3,7,10,15,18,21,18,3
3,3,3,3,3,2,4,32,3,44
1,1,1,15,20,20,20,20,1,1
0,0,0,0,18,18,20,20,24,0
7,7,7,9,15,25,30,0,0,0
2,3,4,5,5,8,20,25,25,3
2,5,5,8,12,12,25,26,2,3
0,0,8,10,13,18,23,28,0,0
2,5,6,12,14,1,25,31,2,2
3,4,4,7,10,13,25,28,3,3
2,5,8,11,14,17,20,23,0,0
2,2,3,3,2,2,26,30,27,3
1,4,13,14,1,1,20,23,22,1
1,2,2,3,11,21,22,32,3,3
2,2,6,9,14,17,21,24,3,2
2,3,3,7,10,14,18,22,18,3
2,3,3,7,10,14,18,22,18,3
0,1,2,10,12,15,17,19,21,3
3,5,8,10,13,1,26,30,2,2
3,5,8,10,13,1,26,30,2,2
1,4,2,3,21,21,21,21,3,3
3,7,10,14,17,21,25,1,1,1
3,6,1,12,15,18,21,24,0,0
3,3,3,5,5,5,35,35,3,3
1,1,8,10,13,2,28,33,2,2
2,3,3,7,10,14,18,21,19,3
1,1,3,13,18,3,25,30,3,3
1,1,12,14,31,31,1,1,4,4
0,0,10,5,20,20,20,25,0,0
4,6,9,0,14,3,27,31,3,3
8,12,6,7,13,14,22,10,5,3
0,2,14,14,2,14,25,29,0,0
0,2,9,0,0,5,2,0,41,41
0,3,3,3,22,22,21,20,3,3
3,5,7,9,11,13,15,17,20,0
3,6,9,13,3,10,25,25,3,3
6,8,9,11,14,16,17,19,0,0
6,0,5,7,8,9,16,22,27,0
6,11,13,15,14,15,2,20,2,2
8,17,8,12,13,7,8,19,6,2
10,10,12,14,16,18,20,0,0,0
0,0,20,20,0,20,20,20,0,0
0,0,0,3,3,3,23,41,24,3
2,2,11,2,2,2,2,34,2,41
5,5,31,30,4,1,2,10,7,5
11,7,12,10,15,20,25,0,0,0
2,6,1,6,12,13,26,30,2,2
1,3,3,3,3,23,27,33,2,2
2,0,0,1,12,14,12,15,0,44
1,3,1,1,14,21,24,31,3,1
24,3,3,24,14,2,11,9,6,4
0,2,11,6,3,30,2,12,34,0
5,5,10,15,20,25,17,1,1,1
5,6,9,16,0,26,31,1,4,2
1,1,1,2,2,4,12,14,13,50
1,1,1,2,3,4,5,11,21,51
1,1,3,0,0,9,15,35,35,1
1,1,1,17,1,21,1,27,29,1
1,10,10,10,10,10,13,14,21,1
6,0,16,20,0,1,46,1,6,4
12,11,2,2,11,15,17,26,2,2
0,0,11,11,21,21,1,1,32,2
35,25,5,5,5,5,5,5,5,5
9,10,11,12,13,14,15,16,0,0
0,12,12,12,12,12,0,40,0,0
13,21,5,5,14,16,10,8,5,3
4,6,8,2,16,0,28,32,2,2
1,2,2,2,2,2,11,1,26,51
6,11,11,11,2,21,2,32,2,2
2,1,5,4,48,5,19,5,2,9
1,2,2,2,17,19,21,36,0,0
4,2,24,28,2,12,14,6,5,3
1,1,1,1,17,21,26,30,1,1
3,3,21,21,21,21,4,4,1,1
18,16,15,13,11,9,7,5,4,2
14,14,14,14,14,14,14,0,1,1
0,1,1,1,1,2,21,31,41,1
12,12,7,7,23,23,13,1,1,1
4,4,31,25,3,9,9,8,5,2
2,2,2,30,30,20,5,5,2,2
10,2,4,27,13,20,0,6,17,1
0,0,35,0,6,0,33,3,2,21
1,1,2,2,2,6,6,4,3,73
2,0,2,4,2,5,1,3,11,70
19,17,15,13,11,11,8,6,0,0
7,8,1,13,32,30,7,1,1,0
0,4,31,27,14,0,12,8,3,1
12,15,20,24,2,2,22,1,1,1
22,27,27,5,4,5,4,4,1,1
0,0,0,0,0,0,7,0,32,61
0,0,1,1,3,1,3,3,1,87
10,15,20,30,20,1,1,1,2,0
0,1,1,2,1,1,1,2,1,90
2,13,1,2,62,5,2,1,11,1
1,1,1,1,1,1,1,1,1,91
1,1,1,1,1,1,1,1,1,91
31,26,23,11,2,2,0,2,3,0
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
34,30,30,0,0,0,0,0,0,6
32,26,23,0,19,0,0,0,0,0
35,30,30,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,100,0
100,0,0,0,0,0,0,0,0,0
2,2,2,2,6,18,2,28,36,2
1,1,1,11,19,27,37,1,1,1
2,3,4,5,6,22,6,22,22,8
2,2,4,6,6,10,11,14,17,28
1,1,2,3,16,22,1,1,33,20
2,2,11,12,12,16,16,17,6,6
1,1,1,9,3,1,24,28,31,1
1,4,5,8,9,11,12,15,16,19
4,4,14,13,13,2,15,15,10,10
2,1,5,20,4,20,4,20,4,20
1,4,12,14,7,16,18,20,3,5
1,2,1,3,5,20,21,33,7,7
4,0,0,0,0,0,0,32,32,32
1,1,6,10,14,15,23,24,3,3
1,1,1,2,1,15,21,26,31,1
1,1,1,21,1,1,21,21,31,1
1,0,0,0,1,14,34,34,14,2
1,1,1,1,1,19,19,19,19,19
3,5,7,9,11,2,16,18,15,14
1,1,1,1,23,23,24,24,1,1
3,3,3,3,3,10,15,20,30,10
1,2,2,8,10,15,17,19,23,3
2,2,3,14,2,16,2,4,32,23
2,3,4,5,7,9,26,33,6,5
4,4,4,4,16,4,16,28,16,4
6,6,7,0,0,0,21,25,0,35
2,6,9,9,12,2,28,27,2,3
1,1,1,1,1,5,5,10,25,50
2,4,5,8,10,11,12,14,16,18
1,1,1,1,1,1,91,1,1,1
1,1,1,2,14,15,2,28,32,4
1,3,5,7,9,11,13,15,17,19
4,4,4,5,5,16,5,5,21,31
1,6,6,11,11,16,16,16,11,6
2,4,6,12,12,2,21,3,30,8
1,1,3,5,10,18,24,30,4,4
1,10,1,1,1,1,28,28,28,1
3,4,4,4,6,8,11,11,23,26
6,8,10,12,14,0,0,0,24,26
2,3,4,6,8,9,18,20,12,18
1,5,10,0,0,0,0,28,28,28
1,2,9,4,6,14,9,8,21,26
2,3,3,12,15,7,14,14,17,13
1,2,2,2,2,2,29,29,29,2
1,3,5,5,5,5,5,32,5,34
1,1,4,4,22,22,17,17,6,6
1,6,6,6,11,11,6,26,21,6
4,2,5,10,10,17,16,16,4,16
3,4,4,14,20,3,21,3,25,3
4,4,4,4,4,24,24,24,4,4
1,5,8,12,13,1,26,30,2,2
2,4,6,7,9,11,13,14,16,18
3,6,9,14,18,22,28,0,0,0
1,1,1,1,2,7,10,20,35,22
1,2,0,0,0,0,0,32,32,33
2,4,5,7,9,11,13,15,16,18
1,4,9,10,1,13,16,17,14,15
4,0,1,1,1,0,0,31,31,31
4,0,0,0,0,0,0,32,32,32
2,2,9,11,16,10,30,5,8,7
3,3,1,1,1,1,10,35,44,1
3,8,10,11,16,22,2,23,2,3
1,1,1,2,7,18,20,22,23,5
1,0,0,20,20,0,0,0,35,24
4,8,8,8,12,32,17,4,3,4
1,0,0,18,18,3,3,3,32,22
2,2,4,0,22,10,12,13,0,35
1,1,1,1,1,4,30,30,30,1
3,3,3,3,13,18,21,32,2,2
1,2,5,11,15,3,3,27,31,2
3,4,5,5,8,21,6,23,4,21
1,1,2,3,4,21,27,28,6,7
1,5,9,13,17,19,15,11,7,3
1,1,6,7,9,11,13,15,16,21
3,4,6,9,9,10,19,15,11,14
1,2,3,16,20,3,3,3,31,18
1,1,1,15,1,20,1,28,2,30
2,2,2,18,18,18,18,18,2,2
3,3,4,6,7,9,15,25,27,1
1,2,3,6,9,14,16,17,16,16
4,4,4,5,11,17,23,26,3,3
1,1,4,8,10,13,16,19,16,12
3,6,6,11,11,1,27,30,2,3
1,1,7,1,18,20,2,23,25,2
2,4,5,7,9,11,12,15,16,19
1,3,5,7,9,11,13,15,17,19
2,7,2,2,13,18,23,29,2,2
15,15,7,2,26,2,2,3,10,18
1,1,1,1,1,5,10,15,25,40
1,6,14,19,1,15,21,21,1,1
1,2,3,5,7,15,30,33,2,2
2,2,3,3,20,20,20,20,5,5
1,5,0,7,8,21,0,28,30,0
1,0,0,2,1,0,17,21,27,31
1,1,2,15,11,3,8,23,34,2
2,2,8,11,11,13,14,16,21,2
1,1,1,1,17,20,1,26,31,1
1,4,6,14,18,24,33,0,0,0
4,4,4,10,13,14,17,16,8,10
2,2,5,5,14,2,16,19,4,31
2,3,3,3,21,17,2,3,24,22
1,1,1,1,1,20,1,1,34,39
1,1,1,2,4,5,36,36,12,2
5,5,5,3,3,19,1,2,27,30
3,3,14,4,18,15,3,15,4,21
2,3,1,5,16,28,6,9,18,12
1,9,20,29,15,10,2,8,5,1
1,1,2,2,26,10,15,15,26,2
1,1,1,1,1,23,23,24,24,1
2,2,2,11,16,16,26,16,5,4
2,3,4,4,21,21,21,22,1,1
4,1,5,10,25,0,0,0,30,25
1,0,0,0,0,0,0,0,99,0
3,6,9,11,13,14,18,22,2,2
1,1,1,6,7,20,27,35,1,1
1,0,0,14,20,2,2,2,29,30
1,1,0,1,1,5,10,25,55,1
4,8,4,27,2,16,17,18,2,2
1,1,8,10,13,1,26,30,4,6
3,3,5,5,3,16,17,16,16,16
1,1,1,1,22,25,5,5,23,16
2,5,0,11,3,19,22,4,28,6
1,0,0,0,0,0,0,99,0,0
2,2,2,10,1,1,25,25,30,2
1,1,1,1,10,10,2,20,20,34
2,2,2,2,11,11,2,22,44,2
2,2,4,7,9,11,14,15,17,19
1,0,9,15,0,20,25,30,0,0
1,1,1,21,1,1,22,24,26,2
1,3,1,7,4,12,32,3,34,3
1,0,1,6,22,12,8,14,6,30
2,2,2,5,12,2,5,28,32,10
1,1,12,1,1,20,1,1,34,28
3,4,4,11,12,16,20,21,4,5
2,3,0,5,7,12,16,18,18,19
1,3,5,7,9,11,13,15,17,19
1,1,13,9,2,2,23,22,2,25
1,1,1,1,15,15,20,25,20,1
2,1,1,1,1,1,1,23,33,36
3,4,5,6,9,12,16,21,23,1
1,1,15,1,15,1,20,2,20,24
8,10,7,5,11,13,3,15,26,2
2,2,2,8,9,11,12,18,18,18
1,1,1,11,13,4,29,32,4,4
1,1,1,14,12,12,14,14,30,1
1,1,1,11,2,21,3,26,3,31
2,2,9,12,14,16,2,2,2,39
2,2,2,7,7,27,27,2,10,14
1,1,1,1,23,23,23,23,2,2
3,1,1,1,1,1,2,26,27,37
1,1,4,4,10,12,14,16,18,20
3,5,7,2,2,15,18,20,0,28
2,2,5,13,16,1,7,16,33,5
1,1,1,1,1,3,33,20,20,19
1,1,1,2,8,10,20,25,30,2
2,2,2,7,11,14,17,17,15,13
1,1,9,9,1,15,2,2,29,31
3,3,11,11,4,4,19,20,21,4
1,0,1,2,2,2,23,23,23,23
1,1,2,11,3,26,2,27,26,1
5,1,0,0,0,0,0,32,31,31
3,3,6,13,15,17,4,15,15,9
1,1,1,15,16,13,3,1,21,28
2,4,8,12,3,19,2,6,12,32
2,4,5,7,9,11,13,15,16,18
3,3,3,6,6,25,25,27,1,1
2,3,5,7,12,17,20,25,5,4
1,4,4,5,30,5,7,7,7,30
2,3,4,0,6,15,10,26,34,0
1,3,3,4,4,7,8,13,20,37
1,1,8,10,16,16,22,24,1,1
1,1,1,1,1,1,19,22,25,28
1,1,2,12,3,18,4,24,5,30
1,1,1,2,3,26,30,30,3,3
1,1,2,2,2,16,16,30,3,27
1,0,0,2,21,22,3,24,27,0
3,5,4,4,12,12,26,26,4,4
1,1,1,1,11,12,15,17,19,22
1,4,0,0,0,0,27,0,34,34
2,2,2,5,9,11,11,11,11,36
1,1,1,9,11,14,17,18,15,13
5,5,6,19,23,7,7,19,4,5
4,8,9,11,3,2,5,2,27,29
1,1,1,11,16,21,21,26,1,1
2,3,4,12,1,24,4,26,2,22
1,2,2,2,6,9,18,18,24,18
1,1,1,3,12,17,5,27,3,30
2,2,2,2,10,10,28,12,30,2
1,2,3,4,5,6,7,8,9,55
3,1,2,1,3,3,16,19,26,26
3,6,7,8,2,13,15,1,33,12
2,5,10,1,1,16,3,31,27,4
1,1,1,27,27,1,1,1,20,20
1,0,1,17,20,1,2,23,32,3
4,4,10,14,15,14,15,16,4,4
2,2,5,10,14,15,20,20,10,2
1,2,2,2,11,13,3,32,31,3
1,1,1,2,16,20,24,2,30,3
1,1,1,1,1,12,12,24,1,46
1,1,1,5,10,20,25,30,3,4
1,0,0,14,22,2,2,24,33,2
1,1,1,1,1,1,4,20,20,50
3,3,3,3,12,12,3,29,29,3
1,1,1,1,1,1,9,20,30,35
1,0,0,0,0,9,10,10,35,35
1,1,0,9,14,20,25,30,0,0
1,1,4,12,20,2,2,6,30,22
1,0,0,0,0,0,0,22,37,40
1,1,4,5,9,12,12,18,12,26
1,0,0,12,14,13,0,0,31,29
1,1,1,7,10,12,14,16,18,20
1,4,4,13,9,10,10,23,19,7
1,0,14,0,0,18,0,0,33,34
3,5,7,9,11,13,15,17,19,1
1,1,1,15,17,19,21,23,1,1
1,0,0,12,0,12,25,25,25,0
2,5,4,3,7,11,11,26,4,27
1,1,4,13,13,18,22,22,3,3
1,1,13,2,2,14,2,3,31,31
1,1,2,12,16,3,2,2,28,33
2,2,2,30,30,2,2,2,15,13
31,31,31,1,1,1,1,1,1,1
2,3,9,10,11,12,13,14,15,11
3,6,9,12,15,16,15,12,9,3
1,2,5,6,16,9,4,17,36,4
1,1,2,9,15,8,18,21,0,25
3,5,7,7,8,10,10,10,20,20
2,2,3,4,8,11,12,28,29,1
1,3,5,7,9,11,13,15,17,19
4,4,4,4,4,22,13,22,21,2
2,2,3,12,18,16,30,8,5,4
2,4,6,7,8,15,23,35,0,0
1,5,10,1,1,19,2,23,34,4
1,2,4,6,8,11,14,16,18,20
1,0,0,16,18,1,1,20,21,22
1,1,1,1,4,12,20,28,20,12
1,1,1,14,21,2,2,25,28,5
1,0,1,1,25,1,1,1,35,34
1,4,1,1,1,1,1,30,32,28
1,1,1,1,1,1,1,31,31,31
1,1,1,8,10,14,17,19,16,13
2,2,2,3,3,11,31,36,6,4
1,1,11,1,1,1,1,21,32,30
1,1,3,3,1,22,1,8,27,33
3,4,7,1,19,1,27,1,36,1
1,0,1,2,12,21,27,32,2,2
1,1,1,2,3,5,8,14,25,40
1,2,3,4,15,15,15,15,15,15
1,0,9,0,0,20,20,20,0,30
1,2,2,2,4,4,1,28,28,28
2,2,2,8,9,10,12,22,31,2
1,1,1,13,15,19,22,24,2,2
2,3,5,8,2,22,23,4,27,4
1,0,0,0,0,0,24,25,25,25
4,7,5,21,21,12,20,7,3,0
1,1,3,5,7,9,13,16,20,25
2,3,4,5,6,6,32,31,5,6
1,0,0,3,3,21,22,23,24,3
1,0,0,6,17,17,6,4,23,26
1,1,1,22,9,22,1,22,1,20
1,2,2,2,3,18,18,26,26,2
1,4,5,5,5,10,10,20,20,20
1,1,2,15,2,2,17,27,31,2
3,1,6,6,8,22,13,15,24,2
7,8,9,10,11,12,13,14,16,0
1,3,5,7,10,12,0,19,23,20
1,5,1,1,1,1,1,28,29,32
1,2,4,6,9,12,14,16,17,19
3,3,3,3,3,20,20,21,21,3
5,5,5,5,5,5,10,20,20,20
1,1,2,1,20,5,2,1,32,35
1,1,1,19,19,17,17,18,3,4
2,10,10,2,20,2,2,24,2,26
1,1,1,2,1,15,20,3,29,27
2,4,5,8,4,11,16,8,23,19
1,5,2,1,22,1,26,34,3,5
1,0,0,9,0,15,0,35,40,0
1,2,4,12,16,7,14,14,17,13
7,9,9,11,13,0,0,0,51,0
1,3,3,3,3,26,4,26,27,4
1,2,2,11,23,8,2,21,28,2
5,6,8,10,13,15,5,28,6,4
3,4,6,11,11,21,11,11,11,11
3,3,11,15,18,11,22,6,4,7
1,1,1,1,15,21,24,1,1,34
5,5,10,15,10,20,24,5,3,3
3,4,0,10,0,16,7,22,10,28
1,2,3,17,14,4,3,2,21,33
10,1,1,1,1,1,1,39,20,25
1,2,5,5,7,20,20,20,20,0
2,2,7,9,2,15,17,20,21,5
2,2,2,2,2,20,20,20,20,10
1,1,7,9,1,1,30,48,1,1
2,4,6,8,10,12,14,18,25,1
2,2,2,6,16,20,20,22,5,5
10,10,10,10,10,10,10,10,10,10
1,1,1,18,1,1,18,26,32,1
1,3,7,17,17,18,22,5,6,4
1,2,2,5,5,5,21,26,32,1
3,8,11,21,3,4,3,4,22,21
3,0,7,10,20,0,30,30,0,0
5,6,8,5,10,2,2,15,23,24
1,0,1,7,1,20,3,27,14,26
1,1,1,1,1,10,15,20,20,30
5,4,12,12,14,20,3,3,5,22
8,0,0,0,0,0,0,31,31,30
1,0,0,2,23,4,4,28,32,6
1,1,1,3,5,13,1,1,37,37
1,6,5,1,1,1,20,1,32,32
1,3,4,8,10,13,16,1,34,10
1,1,1,5,1,10,1,20,0,60
2,5,8,10,13,2,26,30,2,2
1,1,2,16,20,2,3,1,32,22
1,8,9,15,3,3,5,6,28,22
1,1,1,1,1,18,21,26,29,1
1,3,5,7,9,13,16,18,15,13
1,1,1,10,13,17,25,30,1,1
1,1,1,1,10,15,20,25,25,1
1,1,1,1,3,7,1,21,1,63
1,6,2,12,2,18,2,24,3,30
6,1,1,1,1,38,39,1,1,11
2,2,2,3,5,21,21,2,21,21
2,5,5,1,23,1,1,25,35,2
5,7,8,10,15,25,30,0,0,0
1,1,2,4,6,8,10,20,40,8
0,0,0,14,17,20,23,26,0,0
2,4,5,7,9,11,12,14,16,20
1,1,2,2,2,3,4,8,18,59
0,0,0,13,15,18,26,28,0,0
1,4,7,9,11,13,16,18,20,1
2,1,1,10,12,2,19,25,25,3
7,8,8,1,1,18,18,1,37,1
1,1,1,1,1,23,5,33,30,4
0,1,1,20,22,4,5,6,10,31
12,12,12,12,12,14,26,0,0,0
1,2,2,12,15,16,4,26,18,4
5,7,8,10,15,20,26,3,3,3
1,6,1,13,1,21,24,1,31,1
0,0,0,0,5,20,20,20,20,15
1,1,2,7,3,12,7,22,8,37
1,1,3,8,8,2,2,22,22,31
0,0,1,3,1,1,22,23,24,25
0,0,0,0,20,23,0,30,27,0
0,2,3,11,14,15,5,5,35,10
4,5,6,12,21,26,26,0,0,0
1,1,1,1,10,28,28,28,1,1
0,4,4,4,7,26,4,21,26,4
2,2,12,2,2,12,2,2,32,32
2,0,0,0,0,17,18,18,20,25
7,7,7,13,13,7,11,11,11,13
0,0,4,0,11,0,30,31,0,24
0,1,1,10,0,0,29,29,30,0
0,0,1,2,20,22,3,24,28,0
0,0,10,0,0,20,28,32,5,5
5,0,0,0,0,0,0,24,36,35
0,1,2,16,21,3,22,32,2,1
2,0,11,12,15,22,8,1,28,1
3,4,6,11,13,7,6,21,26,3
5,8,11,1,1,17,21,1,34,1
2,3,4,20,26,15,10,10,5,5
0,0,11,12,17,0,25,0,35,0
0,11,11,12,12,13,13,14,14,0
6,3,3,16,3,22,31,4,4,8
0,0,0,0,0,0,0,0,100,0
2,2,2,2,2,30,0,0,30,30
3,3,4,6,6,3,3,34,4,34
0,11,12,0,16,18,2,3,2,36
0,0,1,17,22,2,1,1,33,23
0,0,0,7,10,0,0,24,28,31
1,2,3,0,6,12,0,30,32,14
0,0,0,2,21,21,21,2,2,31
1,1,2,18,19,2,4,3,30,20
0,0,0,4,1,16,1,16,31,31
1,2,2,2,2,11,26,26,26,2
1,2,4,5,13,18,23,27,6,1
6,7,9,12,15,18,23,3,3,4
5,5,13,14,17,21,22,1,1,1
1,1,1,1,4,6,21,21,22,22
1,2,2,2,13,13,20,7,27,13
3,4,5,17,3,19,3,19,3,24
0,7,0,8,15,0,1,32,32,5
1,4,5,8,16,16,22,22,3,3
1,2,1,1,1,11,12,31,35,5
3,7,2,13,2,19,22,25,3,4
2,4,4,1,2,24,26,3,31,3
1,0,19,1,1,21,0,23,0,34
3,3,3,3,11,11,16,21,26,3
0,0,8,19,17,12,4,4,4,32
1,0,19,1,1,21,0,23,0,34
0,0,1,19,0,19,1,25,1,34
0,11,0,0,16,19,22,31,0,1
5,7,9,3,8,5,27,31,2,3
10,11,10,10,11,11,11,11,10,5
6,6,5,15,20,20,28,0,0,0
1,1,2,3,5,8,13,21,34,12
0,0,11,13,2,21,21,21,0,11
2,2,11,11,11,18,21,22,1,1
2,3,3,5,17,19,19,2,2,28
2,2,2,15,8,8,28,33,1,1
8,12,13,13,13,14,0,27,0,0
1,3,5,7,9,11,13,15,17,19
1,9,12,6,5,26,5,5,7,24
1,3,4,15,15,16,16,26,2,2
0,2,0,16,3,19,3,0,33,24
4,5,5,6,7,9,11,16,27,10
0,0,0,16,1,1,25,28,28,1
0,6,0,0,0,0,0,33,33,28
0,1,3,17,21,17,14,16,5,6
1,2,3,16,23,2,4,6,23,20
1,1,1,1,1,8,14,19,26,28
0,1,1,17,20,20,20,20,1,0
1,1,1,13,5,11,20,20,20,8
2,2,6,9,12,16,21,24,4,4
4,8,14,2,12,10,22,6,3,19
1,1,1,15,20,20,20,20,1,1
4,4,4,4,11,22,33,7,6,5
0,1,2,3,4,5,9,20,21,35
0,2,2,3,15,15,15,15,18,15
2,2,8,2,2,18,2,2,31,31
1,1,1,1,17,12,22,23,21,1
5,7,9,13,1,16,16,17,15,1
2,1,11,8,2,17,24,5,3,27
0,2,2,4,4,7,7,7,35,32
0,1,2,17,20,17,14,16,6,7
1,7,1,1,13,17,22,36,1,1
2,4,5,7,9,11,13,15,16,18
2,9,3,10,3,18,3,22,3,27
1,10,13,13,13,15,2,27,3,3
0,3,3,13,15,16,17,17,10,6
0,0,7,5,6,17,16,17,16,16
1,1,1,1,15,20,29,30,1,1
1,1,1,1,15,15,15,15,15,21
1,1,2,2,2,2,20,20,20,30
3,3,8,3,21,5,26,10,10,11
0,2,1,1,19,22,25,28,1,1
2,2,2,1,1,1,1,32,31,27
2,4,7,9,17,19,30,4,4,4
0,0,15,2,2,2,23,25,2,29
5,5,0,0,0,0,0,20,30,40
2,2,6,5,15,18,2,12,3,35
1,1,3,1,10,10,18,24,31,1
7,9,11,13,15,16,1,26,1,1
1,1,1,1,1,15,17,19,21,23
0,3,5,4,10,17,0,0,29,32
1,1,1,1,6,0,0,30,0,60
26,11,11,11,11,12,15,1,1,1
0,0,0,11,0,0,26,31,32,0
0,0,3,3,3,18,18,3,26,26
6,0,0,0,0,0,0,32,31,31
5,5,10,15,15,15,15,10,5,5
1,1,1,1,1,10,14,19,25,27
1,2,2,2,18,17,16,15,14,13
2,2,2,15,15,15,15,2,2,30
1,19,1,19,1,19,1,19,1,19
2,4,5,7,9,11,13,15,16,18
1,1,1,15,1,18,1,26,2,34
0,0,4,13,16,8,14,14,17,14
0,0,0,0,20,50,30,0,0,0
0,2,8,2,2,14,2,2,34,34
2,3,3,15,18,23,24,1,1,10
0,0,0,1,18,21,0,22,36,2
1,2,3,10,25,4,5,5,10,35
0,0,1,2,3,6,8,15,25,40
2,2,26,13,30,1,3,10,5,8
1,2,4,8,11,15,26,27,3,3
0,1,3,6,15,18,0,0,27,30
0,0,10,0,0,16,0,0,35,39
5,0,0,0,0,0,0,30,30,35
0,0,0,15,17,2,3,4,21,38
2,5,6,8,1,12,14,16,17,19
3,0,0,0,0,0,0,32,33,32
0,0,0,0,11,11,11,21,21,25
0,0,12,0,0,22,0,0,34,32
10,10,10,10,20,20,5,5,5,5
2,4,9,17,22,16,5,7,5,13
1,3,6,8,10,12,14,16,15,15
5,5,5,6,12,12,16,9,12,18
2,1,0,0,0,0,0,28,33,36
1,1,2,15,19,0,11,14,17,20
0,0,0,5,10,10,15,20,22,18
1,3,5,7,9,10,13,15,17,20
0,3,4,5,1,8,15,18,22,24
1,1,11,12,1,20,24,28,1,1
0,0,0,16,20,20,21,21,1,1
1,2,2,3,4,6,9,14,23,36
0,0,0,0,11,4,0,15,35,35
0,0,0,7,8,0,0,35,35,15
3,3,4,18,18,3,6,11,17,17
0,0,0,0,0,25,0,34,41,0
0,3,8,9,13,5,28,30,2,2
5,6,7,8,10,12,13,12,13,14
2,2,4,10,2,16,25,3,33,3
0,0,0,13,0,12,0,0,37,38
2,2,8,2,2,16,2,2,31,33
0,0,0,0,3,16,16,27,27,11
0,1,1,1,12,15,18,20,17,15
1,2,2,2,3,4,5,25,30,26
1,1,9,9,18,19,20,21,1,1
2,2,2,2,6,21,21,21,21,2
1,1,16,2,2,21,2,2,26,27
3,3,3,1,1,15,3,22,27,22
1,3,4,7,13,20,24,28,0,0
2,2,10,2,30,36,3,3,6,6
2,4,7,9,12,2,27,31,3,3
1,1,1,1,5,15,20,25,30,1
0,0,9,22,22,6,27,2,6,6
2,4,5,7,9,11,13,15,16,18
0,1,2,8,10,18,27,27,4,3
5,5,5,10,10,5,11,30,11,8
1,1,1,1,17,19,19,19,21,1
7,1,1,1,0,0,0,27,28,35
0,9,0,0,0,0,0,32,32,27
0,0,10,15,15,15,15,15,15,0
1,2,3,3,5,5,14,12,30,25
1,1,10,12,13,14,15,16,17,1
10,10,10,10,12,16,23,3,3,3
0,10,0,0,15,25,25,25,0,0
0,1,3,1,16,22,0,1,32,24
0,0,0,0,16,19,5,26,29,5
1,1,2,4,6,9,13,17,21,26
1,1,2,3,12,17,3,12,22,27
1,1,4,4,10,20,20,20,20,0
0,0,0,15,15,15,25,30,0,0
0,2,0,0,16,6,19,25,0,32
0,0,0,0,16,19,0,30,35,0
2,2,2,22,2,22,22,22,2,2
3,1,1,1,1,1,1,26,30,35
1,7,1,1,18,16,15,29,5,7
9,9,9,10,11,12,12,15,5,8
1,1,2,1,1,11,11,11,26,35
